Date,Close
12/2/2020 15:30:00,604.35
12/3/2020 15:30:00,620.9
12/4/2020 15:30:00,622.7
12/7/2020 15:30:00,614.55
12/8/2020 15:30:00,613.45
12/9/2020 15:30:00,609.35
12/10/2020 15:30:00,610.1
12/11/2020 15:30:00,621.7
12/14/2020 15:30:00,626.75
12/15/2020 15:30:00,635.35
12/16/2020 15:30:00,643.4
12/17/2020 15:30:00,635.3
12/18/2020 15:30:00,631.25
12/21/2020 15:30:00,595.85
12/22/2020 15:30:00,601.35
12/23/2020 15:30:00,621.4
12/24/2020 15:30:00,622.3
12/28/2020 15:30:00,632.65
12/29/2020 15:30:00,632.2
12/30/2020 15:30:00,640.45
12/31/2020 15:30:00,643.65
1/1/2021 15:30:00,643.1
1/4/2021 15:30:00,693
1/5/2021 15:30:00,680.55
1/6/2021 15:30:00,683.8
1/7/2021 15:30:00,722.8
1/8/2021 15:30:00,713.15
1/11/2021 15:30:00,695.65
1/12/2021 15:30:00,694.9
1/13/2021 15:30:00,709.15
1/14/2021 15:30:00,706.35
1/15/2021 15:30:00,705.9
1/18/2021 15:30:00,666.7
1/19/2021 15:30:00,681.1
1/20/2021 15:30:00,690.15
1/21/2021 15:30:00,666.7
1/22/2021 15:30:00,647
1/25/2021 15:30:00,651.95
1/27/2021 15:30:00,626
1/28/2021 15:30:00,623.7
1/29/2021 15:30:00,601
2/1/2021 15:30:00,636.1
2/2/2021 15:30:00,641.65
2/3/2021 15:30:00,653.15
2/4/2021 15:30:00,655.95
2/5/2021 15:30:00,685.05
2/8/2021 15:30:00,702.95
2/9/2021 15:30:00,699.2
2/10/2021 15:30:00,690.25
2/11/2021 15:30:00,694.7
2/12/2021 15:30:00,680.5
2/15/2021 15:30:00,672.15
2/16/2021 15:30:00,699.2
2/17/2021 15:30:00,696.8
2/18/2021 15:30:00,697.75
2/19/2021 15:30:00,670.7
2/22/2021 15:30:00,684.55
2/23/2021 15:30:00,729.3
2/24/2021 15:30:00,727.7
2/25/2021 15:30:00,742.9
2/26/2021 15:30:00,715.15
3/1/2021 15:30:00,730.4
3/2/2021 15:30:00,735.5
3/3/2021 15:30:00,777.15
3/4/2021 15:30:00,757.95
3/5/2021 15:30:00,733.3
3/8/2021 15:30:00,737.25
3/9/2021 15:30:00,706.75
3/10/2021 15:30:00,724.5
3/12/2021 15:30:00,719.95
3/15/2021 15:30:00,736.4
3/16/2021 15:30:00,724.05
3/17/2021 15:30:00,704.4
3/18/2021 15:30:00,704.85
3/19/2021 15:30:00,733
3/22/2021 15:30:00,743.5
3/23/2021 15:30:00,741.15
3/24/2021 15:30:00,702.8
3/25/2021 15:30:00,723.15
3/26/2021 15:30:00,766.85
3/30/2021 15:30:00,800
3/31/2021 15:30:00,811.85
4/1/2021 15:30:00,863.05
4/5/2021 15:30:00,867.75
4/6/2021 15:30:00,862.85
4/7/2021 15:30:00,874.85
4/8/2021 15:30:00,918.4
4/9/2021 15:30:00,899.5
4/12/2021 15:30:00,851.55
4/13/2021 15:30:00,879
4/15/2021 15:30:00,898.2
4/16/2021 15:30:00,890.25
4/19/2021 15:30:00,888.05
4/20/2021 15:30:00,894
4/22/2021 15:30:00,921.4
4/23/2021 15:30:00,925.6
4/26/2021 15:30:00,940.75
4/27/2021 15:30:00,977.75
4/28/2021 15:30:00,971.4
4/29/2021 15:30:00,1031.35
4/30/2021 15:30:00,1034
5/3/2021 15:30:00,1064.75
5/4/2021 15:30:00,1063.85
5/5/2021 15:30:00,1070.15
5/6/2021 15:30:00,1100.9
5/7/2021 15:30:00,1182.35
5/10/2021 15:30:00,1216.35
5/11/2021 15:30:00,1233.9
5/12/2021 15:30:00,1179.15
5/14/2021 15:30:00,1132.1
5/17/2021 15:30:00,1150.85
5/18/2021 15:30:00,1180
5/19/2021 15:30:00,1164.25
5/20/2021 15:30:00,1105.05
5/21/2021 15:30:00,1113.1
5/24/2021 15:30:00,1092
5/25/2021 15:30:00,1105.2
5/26/2021 15:30:00,1082.15
5/27/2021 15:30:00,1096.65
5/28/2021 15:30:00,1103.5
5/31/2021 15:30:00,1125.65
6/1/2021 15:30:00,1100.9
6/2/2021 15:30:00,1124.05
6/3/2021 15:30:00,1122
6/4/2021 15:30:00,1120.7
6/7/2021 15:30:00,1128.7
6/8/2021 15:30:00,1111.1
6/9/2021 15:30:00,1101
6/10/2021 15:30:00,1114.45
6/11/2021 15:30:00,1158.35
6/14/2021 15:30:00,1164.8
6/15/2021 15:30:00,1174.3
6/16/2021 15:30:00,1142.15
6/17/2021 15:30:00,1103.75
6/18/2021 15:30:00,1092.3
6/21/2021 15:30:00,1106.15
6/22/2021 15:30:00,1112.3
6/23/2021 15:30:00,1100.1
6/24/2021 15:30:00,1113.15
6/25/2021 15:30:00,1165.25
6/28/2021 15:30:00,1184
6/29/2021 15:30:00,1172.55
6/30/2021 15:30:00,1166.6
7/1/2021 15:30:00,1163.55
7/2/2021 15:30:00,1136
7/5/2021 15:30:00,1156.85
7/6/2021 15:30:00,1167.25
7/7/2021 15:30:00,1218.65
7/8/2021 15:30:00,1189.75
7/9/2021 15:30:00,1239.35
7/12/2021 15:30:00,1226.95
7/13/2021 15:30:00,1228.75
7/14/2021 15:30:00,1244.7
7/15/2021 15:30:00,1255.95
7/16/2021 15:30:00,1278.45
7/19/2021 15:30:00,1266.4
7/20/2021 15:30:00,1233.35
7/22/2021 15:30:00,1273
7/23/2021 15:30:00,1281.4
7/26/2021 15:30:00,1297.95
7/27/2021 15:30:00,1330.65
7/28/2021 15:30:00,1365
7/29/2021 15:30:00,1458.6
7/30/2021 15:30:00,1434.3
8/2/2021 15:30:00,1410.05
8/3/2021 15:30:00,1407.2
8/4/2021 15:30:00,1416.2
8/5/2021 15:30:00,1446.6
8/6/2021 15:30:00,1428.85
8/9/2021 15:30:00,1412.2
8/10/2021 15:30:00,1373.6
8/11/2021 15:30:00,1426.2
8/12/2021 15:30:00,1435.35
8/13/2021 15:30:00,1461.65
8/16/2021 15:30:00,1519.4
8/17/2021 15:30:00,1503.7
8/18/2021 15:30:00,1500.45
8/20/2021 15:30:00,1375.6
8/23/2021 15:30:00,1358.65
8/24/2021 15:30:00,1404.65
8/25/2021 15:30:00,1390.2
8/26/2021 15:30:00,1375.05
8/27/2021 15:30:00,1384.15
8/30/2021 15:30:00,1440.6
8/31/2021 15:30:00,1450.25
9/1/2021 15:30:00,1411.2
9/2/2021 15:30:00,1425.1
9/3/2021 15:30:00,1443.65
9/6/2021 15:30:00,1437
9/7/2021 15:30:00,1428.7
9/8/2021 15:30:00,1429.85
9/9/2021 15:30:00,1447
9/13/2021 15:30:00,1463.45
9/14/2021 15:30:00,1452.3
9/15/2021 15:30:00,1455.1
9/16/2021 15:30:00,1436.75
9/17/2021 15:30:00,1385.9
9/20/2021 15:30:00,1253.1
9/21/2021 15:30:00,1292.2
9/22/2021 15:30:00,1305.8
9/23/2021 15:30:00,1318.7
9/24/2021 15:30:00,1272.1
9/27/2021 15:30:00,1270.5
9/28/2021 15:30:00,1280.95
9/29/2021 15:30:00,1295.55
9/30/2021 15:30:00,1288.9
10/1/2021 15:30:00,1297.85
10/4/2021 15:30:00,1324.15
10/5/2021 15:30:00,1316.85
10/6/2021 15:30:00,1279.9
10/7/2021 15:30:00,1289.2
10/8/2021 15:30:00,1301.15
10/11/2021 15:30:00,1313.2
10/12/2021 15:30:00,1329.1
10/13/2021 15:30:00,1354.3
10/14/2021 15:30:00,1375.05
10/18/2021 15:30:00,1411.05
10/19/2021 15:30:00,1366.9
10/20/2021 15:30:00,1343.3
10/21/2021 15:30:00,1314.7
10/22/2021 15:30:00,1296.25
10/25/2021 15:30:00,1293.3
10/26/2021 15:30:00,1343.65
10/27/2021 15:30:00,1326.15
10/28/2021 15:30:00,1299.6
10/29/2021 15:30:00,1315.95
11/1/2021 15:30:00,1364.9
11/2/2021 15:30:00,1313.65
11/3/2021 15:30:00,1326.05
11/8/2021 15:30:00,1343.25
11/9/2021 15:30:00,1335.95
11/10/2021 15:30:00,1298.55
11/11/2021 15:30:00,1299.6
11/12/2021 15:30:00,1287.25
11/15/2021 15:30:00,1245.45
11/16/2021 15:30:00,1228.8
11/17/2021 15:30:00,1220.05
11/18/2021 15:30:00,1186.6
11/22/2021 15:30:00,1165.05
11/23/2021 15:30:00,1192.05
11/24/2021 15:30:00,1178.5
11/25/2021 15:30:00,1173.65
11/26/2021 15:30:00,1112.3
11/29/2021 15:30:00,1114.75
11/30/2021 15:30:00,1071.2
12/1/2021 15:30:00,1082.55
12/2/2021 15:30:00,1112.4
12/3/2021 15:30:00,1118
12/6/2021 15:30:00,1108.8
12/7/2021 15:30:00,1148.8
12/8/2021 15:30:00,1173
12/9/2021 15:30:00,1176.85
12/10/2021 15:30:00,1180
12/13/2021 15:30:00,1165.3
12/14/2021 15:30:00,1167.2
12/15/2021 15:30:00,1154.05
12/16/2021 15:30:00,1153.2
12/17/2021 15:30:00,1132.1
12/20/2021 15:30:00,1072.95
12/21/2021 15:30:00,1105.1
12/22/2021 15:30:00,1128.85
12/23/2021 15:30:00,1127.65
12/24/2021 15:30:00,1115.45
12/27/2021 15:30:00,1121.8
12/28/2021 15:30:00,1127.45
12/29/2021 15:30:00,1116.25
12/30/2021 15:30:00,1101
12/31/2021 15:30:00,1111.45
1/3/2022 15:30:00,1142.45
1/4/2022 15:30:00,1148.8
1/5/2022 15:30:00,1177.6
1/6/2022 15:30:00,1163.25
1/7/2022 15:30:00,1160.35
1/10/2022 15:30:00,1169.05
1/11/2022 15:30:00,1130.25
1/12/2022 15:30:00,1147.2
1/13/2022 15:30:00,1221.15
1/14/2022 15:30:00,1213.6
1/17/2022 15:30:00,1229.75
1/18/2022 15:30:00,1194.85
1/19/2022 15:30:00,1209.6
1/20/2022 15:30:00,1206.7
1/21/2022 15:30:00,1169.7
1/24/2022 15:30:00,1099.2
1/25/2022 15:30:00,1109.1
1/27/2022 15:30:00,1088.35
1/28/2022 15:30:00,1084.65
1/31/2022 15:30:00,1085.55
2/1/2022 15:30:00,1167.35
2/2/2022 15:30:00,1167.5
2/3/2022 15:30:00,1166.6
2/4/2022 15:30:00,1176.3
2/7/2022 15:30:00,1183
2/8/2022 15:30:00,1219.6
2/9/2022 15:30:00,1222.35
2/10/2022 15:30:00,1248.35
2/11/2022 15:30:00,1254.45
2/14/2022 15:30:00,1186.85
2/15/2022 15:30:00,1207.75
2/16/2022 15:30:00,1191.8
2/17/2022 15:30:00,1190.95
2/18/2022 15:30:00,1190.8
2/21/2022 15:30:00,1181.85
2/22/2022 15:30:00,1138.7
2/23/2022 15:30:00,1139
2/24/2022 15:30:00,1074
2/25/2022 15:30:00,1145.35
2/28/2022 15:30:00,1220.75
3/2/2022 15:30:00,1289.35
3/3/2022 15:30:00,1303.3
3/4/2022 15:30:00,1277.1
3/7/2022 15:30:00,1291.9
3/8/2022 15:30:00,1269.5
3/9/2022 15:30:00,1255.35
3/10/2022 15:30:00,1308.7
3/11/2022 15:30:00,1301.7
3/14/2022 15:30:00,1297
3/15/2022 15:30:00,1233.75
3/16/2022 15:30:00,1265.25
3/17/2022 15:30:00,1303.45
3/21/2022 15:30:00,1302.95
3/22/2022 15:30:00,1302
3/23/2022 15:30:00,1331
3/24/2022 15:30:00,1350.55
3/25/2022 15:30:00,1338.95
3/28/2022 15:30:00,1338.95
3/29/2022 15:30:00,1334.65
3/30/2022 15:30:00,1308.05
3/31/2022 15:30:00,1307.2
4/1/2022 15:30:00,1317.1
4/4/2022 15:30:00,1341.9
4/5/2022 15:30:00,1344.9
4/6/2022 15:30:00,1370.75
4/7/2022 15:30:00,1349.5
4/8/2022 15:30:00,1370.75
4/11/2022 15:30:00,1357.9
4/12/2022 15:30:00,1320.25
4/13/2022 15:30:00,1319.5
4/18/2022 15:30:00,1339.1
4/19/2022 15:30:00,1326.6
4/20/2022 15:30:00,1314.25
4/21/2022 15:30:00,1302.15
4/22/2022 15:30:00,1277.55
4/25/2022 15:30:00,1220.35
4/26/2022 15:30:00,1233.6
4/27/2022 15:30:00,1246.7
4/28/2022 15:30:00,1260.85
4/29/2022 15:30:00,1271.05
5/2/2022 15:30:00,1295.2
5/4/2022 15:30:00,1261.35
5/5/2022 15:30:00,1284.25
5/6/2022 15:30:00,1283.7
5/9/2022 15:30:00,1252.25
5/10/2022 15:30:00,1164.9
5/11/2022 15:30:00,1165.7
5/12/2022 15:30:00,1117.7
5/13/2022 15:30:00,1097
5/16/2022 15:30:00,1103.5
5/17/2022 15:30:00,1188.7
5/18/2022 15:30:00,1180.25
5/19/2022 15:30:00,1122.15
5/20/2022 15:30:00,1170.6
5/23/2022 15:30:00,1022.95
5/24/2022 15:30:00,1006.35
5/25/2022 15:30:00,999.1
5/26/2022 15:30:00,1052
5/27/2022 15:30:00,1043.5
5/30/2022 15:30:00,1047.45
5/31/2022 15:30:00,1055.65
6/1/2022 15:30:00,1063.55
6/2/2022 15:30:00,1081.55
6/3/2022 15:30:00,1067.3
6/6/2022 15:30:00,1078.1
6/7/2022 15:30:00,1068.5
6/8/2022 15:30:00,1086.75
6/9/2022 15:30:00,1044.85
6/10/2022 15:30:00,1023.7
6/13/2022 15:30:00,991.95
6/14/2022 15:30:00,996.15
6/15/2022 15:30:00,959.55
6/16/2022 15:30:00,901.7
6/17/2022 15:30:00,906.7
6/20/2022 15:30:00,861.4
6/21/2022 15:30:00,884.8
6/22/2022 15:30:00,838.1
6/23/2022 15:30:00,841.3
6/24/2022 15:30:00,852.85
6/27/2022 15:30:00,867.85
6/28/2022 15:30:00,878.9
6/29/2022 15:30:00,881.6
6/30/2022 15:30:00,867.05
7/1/2022 15:30:00,872.85
7/4/2022 15:30:00,854.55
7/5/2022 15:30:00,860.15
7/6/2022 15:30:00,858.15
7/7/2022 15:30:00,900
7/8/2022 15:30:00,885.9
7/11/2022 15:30:00,912.75
7/12/2022 15:30:00,902.1
7/13/2022 15:30:00,904.85
7/14/2022 15:30:00,908
7/15/2022 15:30:00,883.8
7/18/2022 15:30:00,904.3
7/19/2022 15:30:00,919.45
7/20/2022 15:30:00,928.45
7/21/2022 15:30:00,934.3
7/22/2022 15:30:00,936.05
